,TF,Term,Stem,wTF,SType,Score,wTFref
238,3,opportunity,opportun,0.00011149100639215103,raw,-0.8432276725540326,0.00025908899171557596
1274,4,friends,friend,0.0001486546751895347,raw,-0.8473513897378948,0.00034687947651176285
967,3,larger,larger,0.00011149100639215103,raw,-0.8596214823297089,0.00026337145438856067
2166,7,local,local,0.00026014568158168577,raw,-0.8630997467060338,0.0006166746249098007
679,3,easy,easi,0.00011149100639215103,raw,-0.8677186925623284,0.00026551268572505305
1757,3,manner,manner,0.00011149100639215103,raw,-0.8677186925623284,0.00026551268572505305
480,11,away,away,0.00040880035677122044,raw,-0.8706469523414168,0.0009764014894405176
1797,15,came,came,0.0005574550319607552,raw,-0.8709393072623705,0.00133184589129825
1024,5,art,art,0.00018581834398691838,raw,-0.874149582892619,0.0004453761179904116
2845,3,plant,plant,0.00011149100639215103,raw,-0.8757508642595927,0.00026765391706154543
265,10,yet,yet,0.00037163668797383676,raw,-0.8813352425534933,0.0008971759299903002
298,12,say,say,0.0004459640255686041,raw,-0.8837190339087695,0.001079180593592151
645,3,spring,spring,0.00011149100639215103,raw,-0.8916242134158828,0.00027193637973453014
2082,3,ask,ask,0.00011149100639215103,raw,-0.8994673908769087,0.0002740776110710225
908,4,move,move,0.0001486546751895347,raw,-0.9014186110081704,0.0003661505585401941
2372,4,added,ad,0.0001486546751895347,raw,-0.9072495313189638,0.0003682917898766865
1161,5,party,parti,0.00018581834398691838,raw,-0.9118899108754659,0.00046250596868235047
2767,4,miles,mile,0.0001486546751895347,raw,-0.9130466490032897,0.0003704330212131789
945,6,probably,probabl,0.00022298201278430206,raw,-0.9188103537200396,0.0005588613788245068
658,4,coming,come,0.0001486546751895347,raw,-0.9188103537200396,0.0003725742525496712
1732,4,report,report,0.0001486546751895347,raw,-0.9188103537200396,0.0003725742525496712
2306,4,read,read,0.0001486546751895347,raw,-0.9188103537200396,0.0003725742525496712
663,3,chance,chanc,0.00011149100639215103,raw,-0.9226344501584431,0.0002805013050804996
2043,3,student,student,0.00011149100639215103,raw,-0.9226344501584431,0.0002805013050804996
1004,4,forces,forc,0.0001486546751895347,raw,-0.9245410284290247,0.0003747154838861636
535,3,army,armi,0.00011149100639215103,raw,-0.9302390495436623,0.00028264253641699193
690,4,else,els,0.0001486546751895347,raw,-0.9302390495436625,0.00037685671522265596
1221,4,hope,hope,0.0001486546751895347,raw,-0.9359047870793398,0.0003789979465591483
1465,4,live,live,0.0001486546751895347,raw,-0.9359047870793398,0.0003789979465591483
36,3,literature,literatur,0.00011149100639215103,raw,-0.9377862551790453,0.0002847837677534843
741,27,man,man,0.0010034190575293593,raw,-0.9461057707186036,0.0025844662231462824
1525,15,last,last,0.0005574550319607552,raw,-0.9541922905661552,0.0014474723834688376
2246,4,moved,move,0.0001486546751895347,raw,-0.9582520857713365,0.00038756287190511775
1828,6,already,alreadi,0.00022298201278430206,raw,-0.963761741582306,0.0005845561548624152
1350,4,spirit,spirit,0.0001486546751895347,raw,-0.9637617415823061,0.00038970410324161013
2101,3,strength,strength,0.00011149100639215103,raw,-0.9674180527854165,0.0002933486930994538
1530,6,death,death,0.00022298201278430206,raw,-0.9783074525846845,0.0005931210802083846
289,7,area,area,0.00026014568158168577,raw,-0.9808827823624172,0.0006937589530235257
2176,4,ground,ground,0.0001486546751895347,raw,-0.985501728218712,0.00039826902858757955
2203,6,taken,taken,0.00022298201278430206,raw,-0.9926446157310921,0.0006016860055543541
641,11,thought,thought,0.00040880035677122044,raw,-0.9961970173354598,0.0011070166009665519
569,4,secretary,secretari,0.0001486546751895347,raw,-1.0120284825521404,0.0004089751852700414
333,5,board,board,0.00018581834398691838,raw,-1.0130750551228114,0.0005117542894216748
1306,3,sent,sent,0.00011149100639215103,raw,-1.024170869377866,0.00031047854379139266
2142,3,thinking,think,0.00011149100639215103,raw,-1.024170869377866,0.00031047854379139266
1837,10,school,school,0.00037163668797383676,raw,-1.0439734966740457,0.0010556270488907352
1438,4,lines,line,0.0001486546751895347,raw,-1.048022085200046,0.00042396380462548795
1608,4,peace,peac,0.0001486546751895347,raw,-1.048022085200046,0.00042396380462548795
1235,4,play,play,0.0001486546751895347,raw,-1.0580724210535475,0.00042824626729847265
1492,4,tax,tax,0.0001486546751895347,raw,-1.0630599625645865,0.00043038749863496504
868,4,sound,sound,0.0001486546751895347,raw,-1.077875048349727,0.0004368111926444421
1829,3,hear,hear,0.00011149100639215103,raw,-1.077875048349727,0.0003276083944833316
1843,3,story,stori,0.00011149100639215103,raw,-1.077875048349727,0.0003276083944833316
910,4,plan,plan,0.0001486546751895347,raw,-1.082765033643919,0.0004389524239809345
2060,4,washington,washington,0.0001486546751895347,raw,-1.0876312232950918,0.00044109365531742683
1691,5,behind,behind,0.00018581834398691838,raw,-1.0895710881129181,0.0005524376848150297
514,7,face,face,0.00026014568158168577,raw,-1.116341329177523,0.0007943968258386668
47,6,country,countri,0.00022298201278430206,raw,-1.1350334621896756,0.0006937589530235257
2280,3,actually,actual,0.00011149100639215103,raw,-1.1594249153138347,0.0003554444018577323
1791,6,thing,thing,0.00022298201278430206,raw,-1.16243243637779,0.000713030035051957
2340,3,defense,defens,0.00011149100639215103,raw,-1.1654309393740465,0.00035758563319422465
556,8,fact,fact,0.0002973093503790694,raw,-1.1691664685591343,0.0009571304074120864
1303,3,committee,committe,0.00011149100639215103,raw,-1.1714011063605505,0.000359726864530717
1699,5,gave,gave,0.00018581834398691838,raw,-1.1891006834599513,0.0006102509309003235
1444,4,true,true,0.0001486546751895347,raw,-1.2021727650273042,0.000494624438729736
70,5,company,compani,0.00018581834398691838,raw,-1.2064924261718206,0.0006209570875827853
2396,3,inside,insid,0.00011149100639215103,raw,-1.2064924261718206,0.0003725742525496712
1292,12,never,never,0.0004459640255686041,raw,-1.2079281765979248,0.0014924382415351773
1595,4,west,west,0.0001486546751895347,raw,-1.2193405686496697,0.0005031893640757054
2136,7,told,told,0.00026014568158168577,raw,-1.2235868595311206,0.000884328541971346
260,14,little,littl,0.0005202913631633715,raw,-1.2296218808655908,0.0017793632406251539
2379,4,street,street,0.0001486546751895347,raw,-1.2569232797987127,0.0005224604461041367
1327,5,perhaps,perhap,0.00018581834398691838,raw,-1.263459250778498,0.0006573580203031556
1249,4,moment,moment,0.0001486546751895347,raw,-1.2650865904378734,0.0005267429087771213
689,3,everything,everyth,0.00011149100639215103,raw,-1.2677929520356164,0.0003961277972510872
2268,3,fire,fire,0.00011149100639215103,raw,-1.2785457438118781,0.00040041025992407193
325,5,problem,problem,0.00018581834398691838,raw,-1.2828146937314542,0.0006702054083221097
1935,3,private,privat,0.00011149100639215103,raw,-1.2997105550039214,0.0004089751852700414
682,4,seems,seem,0.0001486546751895347,raw,-1.3165831162050483,0.0005545789161515221
2682,6,program,program,0.00022298201278430206,raw,-1.33064085569528,0.0008436451465779911
2455,3,red,red,0.00011149100639215103,raw,-1.33064085569528,0.00042182257328899557
305,6,look,look,0.00022298201278430206,raw,-1.3432513632872096,0.0008543513032604529
2786,3,surface,surfac,0.00011149100639215103,raw,-1.345754493505328,0.00042824626729847265
400,3,leave,leav,0.00011149100639215103,raw,-1.3704471060956998,0.0004389524239809345
1323,8,home,home,0.0002973093503790694,raw,-1.3710566763675465,0.0011712535410613226
509,14,back,back,0.0005202913631633715,raw,-1.3801559202226605,0.002068429471051623
1316,11,men,men,0.00040880035677122044,raw,-1.3854121741114875,0.001633759509743673
852,4,quite,quit,0.0001486546751895347,raw,-1.3981097238392566,0.0006016860055543541
2550,3,total,total,0.00011149100639215103,raw,-1.399295260433358,0.0004517998119998887
2495,4,across,across,0.0001486546751895347,raw,-1.4016621254436243,0.0006038272368908465
1264,5,children,children,0.00018581834398691838,raw,-1.4087292926667168,0.000760137124454789
1370,4,hands,hand,0.0001486546751895347,raw,-1.4261817426179428,0.000618815856246293
728,6,put,put,0.00022298201278430206,raw,-1.4342231414929363,0.0009357180940471627
1551,5,white,white,0.00018581834398691838,raw,-1.4365088567737925,0.0007815494378197126
830,3,voice,voic,0.00011149100639215103,raw,-1.4679721262295775,0.0004839182820472741
2353,3,seem,seem,0.00011149100639215103,raw,-1.4811591305115313,0.0004903419760567512
1341,5,toward,toward,0.00018581834398691838,raw,-1.4924488726561316,0.0008265152958860522
1918,3,boy,boy,0.00011149100639215103,raw,-1.536374853113978,0.0005181779834311519
854,6,every,everi,0.00022298201278430206,raw,-1.5507340741918667,0.0010513445862177504
1545,4,want,want,0.0001486546751895347,raw,-1.5527686628896544,0.0007023238783694951
2471,5,far,far,0.00018581834398691838,raw,-1.5910508494606712,0.0009121645493457468
1772,5,think,think,0.00018581834398691838,raw,-1.6073492311937907,0.0009271531687011933
1782,3,shall,shall,0.00011149100639215103,raw,-1.6384241074681483,0.0005738499981799534
390,7,come,come,0.00026014568158168577,raw,-1.645859085955666,0.0013489757419901888
2092,3,anything,anyth,0.00011149100639215103,raw,-1.6822267301265412,0.0005995447742178617
2308,4,room,room,0.0001486546751895347,raw,-1.7103976070932376,0.0008222328332130675
999,4,find,find,0.0001486546751895347,raw,-1.7512196016134927,0.0008564925345969453
2052,3,york,york,0.00011149100639215103,raw,-1.7578641443321612,0.0006466518636206938
1717,3,ever,ever,0.00011149100639215103,raw,-1.88807878433069,0.000736583579753373
1824,4,course,cours,0.0001486546751895347,raw,-1.901792460092867,0.000995672571468949
172,11,now,now,0.00040880035677122044,raw,-1.9289853418715865,0.0028135779761509654
1019,3,side,side,0.00011149100639215103,raw,-1.9902365020839925,0.0008158091392035904
2307,3,next,next,0.00011149100639215103,raw,-2.023788036255225,0.0008436451465779911
2320,3,asked,ask,0.00011149100639215103,raw,-2.033889132241729,0.0008522100719239605
573,3,nothing,noth,0.00011149100639215103,raw,-2.0660303414535264,0.0008800460792983613
1144,3,went,went,0.00011149100639215103,raw,-2.275948130548475,0.0010856042876016283
1485,9,said,said,0.0003344730191764531,raw,-2.530034664485528,0.004198954650861525
124,22,coercive,coerciv,0.0008176007135424409,noref,,
2506,21,polychronic,polychron,0.0007804370447450572,noref,,
2163,19,libertarian,libertarian,0.0007061097071502898,noref,,
2641,17,electrification,electrif,0.0006317823695555225,noref,,
2463,16,libertarianism,libertarian,0.0005946187007581388,noref,,
2597,16,trillion,trillion,0.0005946187007581388,noref,,
1176,15,brinton,brinton,0.0005574550319607552,noref,,
1819,13,dalai,dalai,0.0004831276943659878,noref,,
2505,13,monochronic,monochron,0.0004831276943659878,noref,,
1820,12,lama,lama,0.0004459640255686041,noref,,
1590,11,iran,iran,0.00040880035677122044,noref,,
2414,11,anarchist,anarchist,0.00040880035677122044,noref,,
921,10,cognitive,cognit,0.00037163668797383676,noref,,
1021,10,enmity,enmiti,0.00037163668797383676,noref,,
1979,10,amendatory,amendatori,0.00037163668797383676,noref,,
2758,10,hydraulic,hydraul,0.00037163668797383676,noref,,
132,9,hegemony,hegemoni,0.0003344730191764531,noref,,
142,9,counterpower,counterpow,0.0003344730191764531,noref,,
361,9,guerrero,guerrero,0.0003344730191764531,noref,,
660,9,weber,weber,0.0003344730191764531,noref,,
1020,9,amity,amiti,0.0003344730191764531,noref,,
1102,9,unsourced,unsourc,0.0003344730191764531,noref,,
1331,9,unconstitutional,unconstitut,0.0003344730191764531,noref,,
2504,9,chronemics,chronem,0.0003344730191764531,noref,,
109,8,foucault,foucault,0.0002973093503790694,noref,,
140,8,unmarked,unmark,0.0002973093503790694,noref,,
1050,8,legitimacy,legitimaci,0.0002973093503790694,noref,,
1229,8,pre,pre,0.0002973093503790694,noref,,
2182,8,sikyong,sikyong,0.0002973093503790694,noref,,
2276,8,workplace,workplac,0.0002973093503790694,noref,,
2524,8,devito,devito,0.0002973093503790694,noref,,
2525,8,hecht,hecht,0.0002973093503790694,noref,,
2731,8,threshing,thresh,0.0002973093503790694,noref,,
166,7,literacy,literaci,0.00026014568158168577,noref,,
1030,7,disambiguation,disambigu,0.00026014568158168577,noref,,
1216,7,thermidor,thermidor,0.00026014568158168577,noref,,
1403,7,ideocracy,ideocraci,0.00026014568158168577,noref,,
2109,7,fallacious,fallaci,0.00026014568158168577,noref,,
2170,7,ecclesiocracy,ecclesiocraci,0.00026014568158168577,noref,,
2178,7,theocracies,theocraci,0.00026014568158168577,noref,,
2183,7,theocratic,theocrat,0.00026014568158168577,noref,,
2452,7,anarcho,anarcho,0.00026014568158168577,noref,,
2670,7,dematerialization,demateri,0.00026014568158168577,noref,,
2759,7,pneumatic,pneumat,0.00026014568158168577,noref,,
2761,7,bessemer,bessem,0.00026014568158168577,noref,,
108,6,michel,michel,0.00022298201278430206,noref,,
145,6,empathy,empathi,0.00022298201278430206,noref,,
169,6,raven,raven,0.00022298201278430206,noref,,
884,6,unequal,unequ,0.00022298201278430206,noref,,
1023,6,cratology,cratolog,0.00022298201278430206,noref,,
1524,6,groupthink,groupthink,0.00022298201278430206,noref,,
1584,6,monarchy,monarchi,0.00022298201278430206,noref,,
1625,6,mikhail,mikhail,0.00022298201278430206,noref,,
1641,6,genocide,genocid,0.00022298201278430206,noref,,
1720,6,infrastructure,infrastructur,0.00022298201278430206,noref,,
2100,6,redirected,redirect,0.00022298201278430206,noref,,
2107,6,fallacy,fallaci,0.00022298201278430206,noref,,
2225,6,sharia,sharia,0.00022298201278430206,noref,,
2332,6,blass,blass,0.00022298201278430206,noref,,
2335,6,zimbardo,zimbardo,0.00022298201278430206,noref,,
2371,6,burger,burger,0.00022298201278430206,noref,,
2470,6,hierarchical,hierarch,0.00022298201278430206,noref,,
2570,6,wealthiest,wealthiest,0.00022298201278430206,noref,,
2596,6,usd,usd,0.00022298201278430206,noref,,
2771,6,kraft,kraft,0.00022298201278430206,noref,,
2837,6,puddling,puddl,0.00022298201278430206,noref,,
4,5,redirects,redirect,0.00018581834398691838,noref,,
135,5,galbraith,galbraith,0.00018581834398691838,noref,,
257,5,charismatic,charismat,0.00018581834398691838,noref,,
691,5,protagonist,protagonist,0.00018581834398691838,noref,,
1074,5,statism,statism,0.00018581834398691838,noref,,
1201,5,revolutionists,revolutionist,0.00018581834398691838,noref,,
1399,5,ibn,ibn,0.00018581834398691838,noref,,
1400,5,khaldun,khaldun,0.00018581834398691838,noref,,
1458,5,codependent,codepend,0.00018581834398691838,noref,,
1776,5,conglomerates,conglomer,0.00018581834398691838,noref,,
2001,5,monarchies,monarchi,0.00018581834398691838,noref,,
2021,5,overridden,overridden,0.00018581834398691838,noref,,
2190,5,deseret,deseret,0.00018581834398691838,noref,,
2192,5,josephus,josephu,0.00018581834398691838,noref,,
2233,5,tripa,tripa,0.00018581834398691838,noref,,
2304,5,replications,replic,0.00018581834398691838,noref,,
2358,5,replication,replic,0.00018581834398691838,noref,,
2453,5,marxism,marxism,0.00018581834398691838,noref,,
2508,5,polychronicity,polychron,0.00018581834398691838,noref,,
2589,5,infrastructural,infrastructur,0.00018581834398691838,noref,,
2621,5,bhutanese,bhutanes,0.00018581834398691838,noref,,
2642,5,reuse,reus,0.00018581834398691838,noref,,
2654,5,piggyback,piggyback,0.00018581834398691838,noref,,
2656,5,containerization,container,0.00018581834398691838,noref,,
2678,5,servomechanisms,servomechan,0.00018581834398691838,noref,,
2750,5,diesel,diesel,0.00018581834398691838,noref,,
30,4,gender,gender,0.0001486546751895347,noref,,
434,4,prerogative,prerog,0.0001486546751895347,noref,,
642,4,slobodan,slobodan,0.0001486546751895347,noref,,
643,4,milosevic,milosev,0.0001486546751895347,noref,,
1192,4,iranian,iranian,0.0001486546751895347,noref,,
1383,4,friedman,friedman,0.0001486546751895347,noref,,
1421,4,codependency,codepend,0.0001486546751895347,noref,,
1427,4,spongy,spongi,0.0001486546751895347,noref,,
1562,4,gandhi,gandhi,0.0001486546751895347,noref,,
1606,4,qing,qing,0.0001486546751895347,noref,,
1626,4,gorbachev,gorbachev,0.0001486546751895347,noref,,
1716,4,saudi,saudi,0.0001486546751895347,noref,,
1769,4,worldwide,worldwid,0.0001486546751895347,noref,,
1826,4,noam,noam,0.0001486546751895347,noref,,
1827,4,chomsky,chomski,0.0001486546751895347,noref,,
